index,episode no,name,line
1256,265,anwar,مگر ایک انسان گھر میں ہے اور کوئی نہ کوئی وجہ ہو گی اس طرح کی تہذيب کی یا برتاؤ کی یا- 
1257,265,moeen,نہیں- 
1258,265,anwar,ان کو سمجھانا چاہیے کسیکو؟ 
1259,265,moeen,ہیں- 
1260,265,anwar,ان کو سمجھانا چاہیے کسیکو- کوئی سمجھایا کسے- 
1261,265,moeen,بہت اچھا ہے آپ نے، ان کو سمجھانا چاہیے جس کو، جو، جو سمجھاتا ہے ماموں کو اس کو گالی، جو سمجھائے اس کو سب سے زیادہ گالی- 
1262,265,anwar,نہیں تو پیسہ وغیرہ ہے ان کے پاس- 
1263,265,moeen,کیسا پیسہ- 
1264,265,anwar,پیسہ وغیرہ ہے- 
1265,265,moeen,ماموں کے پاس- ماموں کے پاس پیسہ نہیں ہے، ماموں کے پاس پیسہ نہیں ہے، سمجھ میں آئی۔ ماموں کے پاس پیسہ نہیں ہے، کرائے کے گھر میں رہتے ہیں، لو بھئی، او بھیی، مالک مکان کو گالی، ایک دن گرہ بان پکڑ لیا، کہنے لگے سالے مینے جب تجھ سے یہ مکان کرائے پہ لیا تھا، میری لینگویج معاف کijuۓ میں نہیں ہوں اس ٹائپ کا یہ میرے ماموں کہہ رہے ہیں، سالا! یہ اس طرح کی باتیں وہ کرتے ہیں- 
1266,265,anwar,بس یہی تک رکھیئے گیس کو- 
1267,265,moeen,نہیں، نہیں میں، میں دے ہی نہیں سکتا میرا، میرا خون میں نہیں ہے وہ چیز، ماموں میں ہے۔ بات یہ ہ پھر ایک دن کھڑے ہو کر غصے میں ڈگری فاڑ دی اور کلینک کو آگ لگادی۔ 
1268,265,anwar,ذہنی توازن ٹھیک ہے آپ کا ماموں سے؟ 
1269,265,moeen,"بھئی دیکھیں، میں ۔۔۔ میں بتاتا ہوں، ذہنی توازن بالکل ٹھیک تھا ان کا، لیکن موجودہ حالات ان کو گالیاوں پر لے آئے۔ اب ایک مشاعرے میں گئے۔ مشاعرے میں گئے لو بھئی مشاعرے میں پہنچتے ہی شاعروں کو گالیان، دڑادڑا کھڑے ہو کے مشاعرے میں شاعروں کو گالیااں، اب وہ شاعروں کی شرافت دیکھیے، آداب آداب کر رہے ہیں۔ پورا کلام پڑھا، ایک ایک کا نام لے لے کے گالیااں، لو بھئی برابر میں ایک آدمی بیٹھا ہوا تھا، داد دینے والا، لو بھئی اس کو انہوں نے ریپورٹ لگانا شروع کر دیا، دے مار دے مار منتظمین آگئے، پانچ چھ منتظمین جو ہیں وہ اُٹھایا انہوں نے اس کو لے جا کے تمباکو کے باہر پھینک دیا، لو بھئی منتظمین کو گالیااں, اس کے بعد تمبک کو گالیااں. "
1270,265,anwar,تببوکو ؟ 
1271,265,moeen,ہاں، کل ہم نے تمباکو کو گالیااں. میں نے ان سے پوچھا کہ بھائی آپ نے برابر میں جو آدمی بیٹھا داد دے رہا تھا اس کو کیوں مارا؟ کہنا لگا بتاؤ داد دینے کا طریقہ نہیں آتا؟ مشاعرے کے اندر تالیاں بجا رہا ہے؟ 
1272,265,anwar,اب تو زیادہ تر مشاعروں میں لوگ تالیاں بجا کر ہی جاتے ہیں۔ 
1273,265,moeen,ہاں، ہاں، ماموں نے گالیاتیں تو اس کا مطلب ہے- 
1274,265,anwar,کیا آپ اپنے ماموں کو کسی ڈاکٹر کو دکھا لیں؟ 
1275,265,moeen,یہ کام اگر آپ کر کے دکھائیں، میں آپ کا ممنون ہو جاؤں گا۔ 
1276,265,anwar,بات یہ ہے ماموں کے قصے پر آنے دے بہت ہو گیا- -آپ سے ہم بات کرنا ہے۔ 
1277,265,moeen,-آپ نے پوچھا تھا، ماموں کے قصے میں نے تو شروع کیا- -آپ نے پوچھا تھا۔ -آپ نے پوچھا تھا میں بتانا شروع کیا- 
1278,265,anwar,میں نے بس اتنی سی غلطی کہ میں نے پوچھا آپ کہاں ٹھہرے ہوئے ہیں؟ 
1279,265,moeen,نہیں- -میں بتاؤں گا ماموں کیا ہوں- -آپ نے پوچھا ماموں کیا کرتا ہے تو میں- -ماموں کے بارے میں بتاؤں گا۔ کیسے رہے ہیں دیکھیں، پوچھو گے تو میں بتاؤں گا۔ 
1280,265,anwar,دبئی کیوں گئے تھے؟ 
1281,265,moeen,جی؟ میں چلا گیا تھا میری مرضی ۔ 
1282,265,anwar,کہ وہ وہاں کیا کرتے ہیں؟ 
1283,265,moeen,وہاں؟ جو پاکستانی جا کے کرتے ہیں، ہم وہ نہیں کرتے۔ 
1284,265,anwar,پھر کیا کرتے ہیں؟ 
1285,265,moeen,میں وہاں پر ایک شیخ کا ڈرائیور ہوں۔ 
1286,265,anwar,اوہہ! ایک شیخ کے آپ ڈرائیور ہیں؟ تو یہاں کیا کرتے تھے؟ 
1287,265,moeen,یہاں میں کالج میں پڑھاتا تھا۔ 
1288,265,anwar,یہاں آپ کالج میں پڑھاتے تھے اور دبئی میں آپ ایک شیخ کے ڈرائیور ہیں۔ 
1289,265,moeen,جی ہاں، جب یہاں کالج میں پڑھاتا تھا میں تووو بچوں کو نہیں پڑھا سکا، بچے پڑھ نہیں سکتے تھے۔ گھر میں کچھ بھی نہیں تھا۔ جو تنخواہ اتنی کھلی تھی، کہ اس میں ہم کچھ بھی نہیں کر سکتے تھے۔ جب سے ہم وہاں پر دبئی میں شیخ کے ڈرائیور لگے، بچے خوب اچھی طرح سکولوں میں پڑھ بھی رہے ہیں اور خیریت سے بھی ہیں، گاڑی بھی ہے گھر میں اور جو گاڑی ہم نے خوابے میں بھی نہیں دیکھی وہ گاڑی وہ چلا رہے ہیں۔ 
1290,265,anwar,دبئی میں کہاں رہتے ہیں آپ؟ 
1291,265,moeen,دبئی میں شیخ ہے نا، شیخ جن کے میں ڈرائیور ہوں، شیخ کا ایک محل ہے، محل کے کونے میں ایک کوارٹر ہے، کوارٹر میں ایک بڑا سا ٹی وی بھی لگا ہوا ہے، ایئر کنڈیشنر بھی لگا ہوا ہے اور اس میں عربی پروگرام آتے ہیں وہ دیکھتے ہیں، کیونکہ ہمارے جو شیخ ہیں وہ کوئی اور چینل نہیں دیکھتے، صرف عربی چینل دیکھتے ہیں، تو ہم نے بھی عربی چینل دیکھنا شروع کیا، ہماری بھی بیوی اور ایک بچہ میرے ساتھ ہے وہاں۔ 
1292,265,anwar,شیخ اردو سمجھتے ہیں؟ 
1293,265,moeen,نہیں، اردو میں صرف گالیاں دیتے ہیں۔ 
1294,265,anwar,جی؟ 
1295,265,moeen,اردو میں صرف گالیاں دیتے ہیں۔ 
1296,265,anwar,شیخ?! 
1297,265,moeen,جی۔ 
1298,265,anwar,ہم لوگ گالیوں پر بہت گفتگو ہو چکی ہے، اور کوئی بات کریں تو- 
1299,265,moeen,-نہیں، نہیں، شیخ گالیاں دیتے ہیں کیونکہ ماموں ایک دفعہ آ کے ٹھہرے تھے دس دن کے لیے وہاں دبئی میں- -شیخ سے میں نے کہیں ملوا دیا- پتا نہیں، جب وہ گئے ہیں ماموں وہاں سے واپس پاکستان آئے، شیخ اردو میں گالیاں دینے لگے۔ 
1300,265,anwar,آپ لوگ اشٹہار دیکھیں جی، گفتگو جاری ہے اب بھی۔ جی ہم پھر حاضر ہیں آپ کی خدمت میں، جو صاحب آج میرے مہمان ہیں، یہ کراچی میں ایک کالج میں پڑھاتے تھے، پھر دبئی چلے گئے، وہاں ایک شیخ کے گھر میں ڈرائیور ہیں۔ مطلب میں سمجھ میں نہیں آرہا ہے میرے۔ 
1301,265,moeen,سمجھ میں تو میری بھی نہیں آیا تھا۔ سمجھ میں تو میری بھی نہیں آیا- -ایک استاد، ایک پڑھ لکھا آدمی جو ہے دبئی کے وہاں ایک شیخ کے وہاں ڈرائر ڈرائیور کی نوکری کر رہے ہیں۔ میرے بچے خوش ہیں، unko سب کچھ مل رہا ہے، میں خوش نہیں ہوں۔ 
1302,265,anwar,کبھی آپ نے اپنے ماموں کو دبئی بلایا؟ 
1303,265,moeen,ماموں کو ایک دو بار بلایا ہے- جی آپ نے بتایا تھا کہ شیخ کو- -شیخ کو بھیو ہے نے سکھا دی گالیااں۔ لو بھئی ماموں جب دبئی ائیرپورٹ کے اوپر پہنچے، وہ نیچے اترتے ہی امیگریشن کو گالیایاں، کسٹمز والوں کو گالیایاں، گرمی بہت تھی ون دنوں دبئی میں، وہ ہی گرمی کو گالیااں، میں نے ان سے کہا، میں نے کہا اتنی زور زور سے گالیااں نہ دے ماموں، یہاں پر لوگوں کو اردو آتی ہے، آئسا گالی دینے ہیں۔ 
1304,265,anwar,مگر وہ گالیااں- 
1305,265,moeen,ہاں، دیتے ہیں- 
1306,265,anwar,شیخ کو مطلب بتا کے گالی دیتے کہ اس کا مطلب یہ ہے یا وہ ۔۔۔ 
1307,265,moeen,اب یہ نہیں پتا مجھے، اتنی ڈیٹیل میں میں نہیں میری بات نہ شیخ سے ہوئی نہ ماموں سے ہوئی اس معاملے میں، لیکن ماموں نے خوب رچ کر سکھا دی تھی گالیااں۔ 
1308,265,anwar,وہ ہی شیخ کہتے تھے- 
1309,265,moeen,وہ شیخ مجھے کہتے تھے۔ 
1310,265,anwar,تاکہ آپ نے شیخ سے کہا کہ یہ ٹھیک نہیں ہے لفظ۔ 
1311,265,moeen,نہیں میں میری مجھے عربی اتنی آتی ہی نہیں ہے کہ میں انکو سمجھا کو۔ ہوجاووں مجھے اتنی عربی نہیں آتی ہے۔ 
1312,265,anwar,اچھا، کتنے دنوں بعد آپ پاکستان آئے ہیں؟ 
1313,265,moeen,دو دو دو سال کے بعد۔ 
1314,265,anwar,کیچ کچھ فرق لگا آپ کو ان دو سالوں میں؟ 
1315,265,moeen,ہاں بڑا فرق لگا۔ پہلے تو نکل کے اترتے آرام سے گھر چلے ءاتے تھے، لو بھئی اس دفعہ جب اترے تو کیا ہوا میں نے رینٹ ا کار لی، رینٹ ا کار کی ٹیکسی میں بیٹھا شارع فیصل پہ پہنچا، شارع فیصل پہ جب پہنچا تو ایک گاڑی آکے اس نے سامنے سے روک لی، اس میں سے دو لڑکے اترے جو رینٹ ا کار کی گاڑی کے اوپر جو میرا سوٹ کیس بھگا ہوا تھا وہ سوٹ کیس اتار کر لے گئے، میں تو ایک دم یوں بل کھایا تو ڈرائیور مجھ سے کہنا لگا آرام سے رو، شکر کرو کہ صرف سامان لے گئے، وہ مار بھی سکتے تھے تیوں کو- 
1316,265,anwar,سوٹ کیس میں کچھ تھا؟ 
1317,265,moeen,سوٹ کیس میں مامو مومانی کے لیے میں سامان لایا تھا، گفٹ لایا تھا وہ تھے اس میں، لو بھئی بڑی مشکلات سے دوسری ٹیکسی کی گھر پہنچا، جب گھر پہنچا میں نے ماموں کو قصہ سنائی کہ شارع فیصل پہ یہ ہوا، لو بھی شارع فیصل کو گالیااں ہیں، اب دیے جا رہے ہیں شارع فیصل کو گالیایاں دیے جا رہے ہیں شارع فیصل ختم ہوگیا ماموں کی گالیایاں ختم نہیں ہو رہیں۔ 
1318,265,anwar,تو آپ سے کچھ نہیں کہا ہوں گے؟ 
1319,265,moeen,نہیں مجھ سے کہہنے لگے حالات ایسے ہیں توجھے آنے کی ضرورت کیوں تھی؟ کیوں مراۓ ایدھر آکے تُو؟ 
1320,265,anwar,پرس اور موبائل تو نہیں چوری ہوا- 
1321,266,anwar,اسلام علیکم لوس ٹاک کے ساتھ انور مقصود آپ کی خدمت میں۔ لوس ٹاک میں میرے مہمان ہیں۔ ظاہر ہے کہ میں تو ان کے بارے میں کچھ نہیں جانتا。 نہ آپ جانتے ہیں آئیے ان سے ملاقات کرتے ہیں۔ السلام علیکم۔ 
1322,266,moeen,علیکم السلام۔ 
1323,266,anwar,کیسے ہیں بھائی آپ؟ 
1324,266,moeen,کون؟ 
1325,266,anwar,آپ۔ 
1326,266,moeen,ہم کیسے ہیں؟ ہم بالکل ٹھیک ہیں۔ 
1327,266,anwar,آج کل کیا کر رہے ہیں؟ 
1328,266,moeen,ہر بات جو ہے وہ میڈیا پر نہیں بتائی جا سکتی۔ 
1329,266,anwar,ایکسکیوزمی! 
1330,266,moeen,ابے ہر بات میڈیا پر نہیں بتائی جا سکتی۔ 
1331,266,anwar,میرا مطلب تھا کہ آپ کام کیا کرتے ہیں؟ 
1332,266,moeen,ہاں تو چیخنے کی کیا ضرورت ہے؟ 
1333,266,anwar,میرا مطلب تھا- 
1334,266,moeen,شاؤٹنگ مت کیجیے۔ شاؤٹنگ مت کیجیے۔ آپ میرے بیک گراؤنڈ سے واقف نہیں ہیں، شاؤٹنگ مت کیجیے۔ پلیز ڈانٹ شاؤٹ۔ اب آپ آرام سے پوچھے کہ آپ کیا کرتے ہیں؟ 
1335,266,anwar,میرا مطلب تھا آپ کیا کام کرتے ہیں؟ 
1336,266,moeen,میں روزانہ پندرہ روپے کا اخبار خریدتا ہوں جس میں چودہ روپے نوہفرے پیسے کی بڑی بڑی بلڈنگوں کے پلازوں کے اشتہارات دیکھتا ہوں اور دس پیسے کی اس میں خبر پڑھتا ہوں۔ ابے یہ کون سی صحافت ہے؟ 
1337,266,anwar,اگر آپ ابے سے پرہیز کریں تو میرے خیال میں بہتر ہوگا۔ 
1338,266,moeen,نوہ، نوہ، کسی قیمت پہ بھی نہیں۔ نا نا نا نا نا نا نا نا نا نا نا! ڈاکٹر نے مجھے املی اور اچار سے پرہیز بتایا ہے اور ڈاکٹر کو جب میں نے دکھایا تو کہنے لگا ابے کا کثرت سے استعمال کیجیے، طبیعت میں افاقہ ہوگا سمجھے؟ جب میں نے ڈاکٹر کی فیس پوچی، جب اس نے فیس بتائی تو میں نے کہا، ابے اتنی فیس یہ سنتے ہی ڈاکٹر مسکرانے لگا۔ 
1339,266,anwar,بھائی صاحب یہ پروگرام ریکارڈ ہو رہا ہے۔ 
1340,266,moeen,ابے حالات دیکھ اور بلڈنگوں کے اشتہارات دیکھ۔ 
1341,266,anwar,یہاں ابے کہنے کی کوئی خواہش ضرورت نہیں تھی اور آپ مجھے ابے نہیں کہہ سکتے۔ 
1342,266,moeen,تمہیں میں ابے نہیں کہہ سکتا۔ 
1343,266,anwar,بالکل نہیں کہہ سکتے۔ 
1344,266,moeen,اوکے، اوکے، اوکے، اوکے، اوکے، اوکے، اوکے، اوکے، اوکے، میں تمہیں ابے نہیں کہہ سکتا تو کوئی دوسرا لفظ تو استعمال کر سکتا ہوں۔ 
1345,266,anwar,کون سا؟ 
1346,266,moeen,موتیا کے نزدیک کا ایک لفظ ہے۔ موتیا کا پھول نہیں ہوتا۔ 
1347,266,anwar,مرے خیال میں آپ ابے کہیں تو بہتر ہے۔ 
1348,266,moeen,ہیں؟ 
1349,266,anwar,عبے کہہ دیں۔ 
1350,266,moeen,عبے کہہ دوں؟ 
1351,266,anwar,جی جی۔ 
1352,266,moeen,عبے بتاؤ، اخبار پڑھو۔ اس میں ہیڈ لائن کی ایک خبر چھپی ہوئی ہے، پاکستان دیوالیہ ہونے کے نزدیک ہے۔ ٹھیک ہے؟ 
